,EURUSD,USDJPY,UST10Y,CRUD,SPX500
2021-01-04,-7.444150608566306,-2.0618533761524023,0.6895990064259474,0.49748413255524787,0.5593608440678193
2021-01-05,-0.07899322495913796,0.05657229333888855,-0.055503218683942986,-0.06359232093550701,0.08444731379945486
2021-01-06,-0.1699273172791947,0.1421792221435453,0.08242434037762192,0.1810750820143383,0.06483994404112554
2021-01-07,0.03896119926861315,-0.1170527265079937,-0.08353462532351008,-0.03126571150552092,0.044275964251812495
2021-01-08,0.06381484503548682,0.019484065761962304,0.10451181057395026,0.13529742083893329,-0.014014473511067068
2021-01-11,-0.018482043199107807,0.0006368666582885162,-0.18678946099796853,-0.21700451051856995,-0.15126643877657353
2021-01-12,0.05601733423868379,-0.08419610460910756,0.07902669208603454,0.02901164837275346,0.0645074056736329
2021-01-13,-0.13341992438466435,-0.09375797823601752,-0.08428393454507842,-0.21797747640013992,0.04569768154048775
2021-01-14,-0.21087135591172365,0.042445094906322256,0.048211587511700925,0.0859470177621793,-0.005961176684959398
2021-01-15,0.12074164700435285,0.03859226076602269,0.16943362459068512,0.20878238325104714,0.13155536367802803
2021-01-18,-0.14188954958167146,0.19672691932396594,0.19244473265383996,0.17057534935430474,0.06036432523078359
2021-01-19,0.060274268982647206,-0.042949310388582705,0.2390388741302461,-0.1023735675724506,-0.11289829016457081
2021-01-20,-0.11362675121958185,-0.08219716027783376,-0.24777967155059502,-0.014621019708291706,-0.04895387005939852
2021-01-21,0.06993079841602103,0.1023291737252031,0.03282108296473497,-0.18397055975463886,-0.12272814325802728
2021-01-22,0.020802104513760047,-0.11521533938423606,0.02207561498453765,-0.05366133126614544,-0.08197315066500414
2021-01-25,-0.007067121838980025,-0.012420250368909284,-0.1419243046499297,-0.08441807682452905,-0.011037660951881448
2021-01-26,-0.2004103714195266,-0.2632551903674626,-0.13109239156772198,-0.0351439289565408,-0.11721996520780498
2021-01-27,-0.07626088786270287,-0.027053847169745585,-0.12002967051263919,0.0006565360377359167,-0.060150173490595066
2021-01-28,0.1577428386080995,0.05213898790743756,-0.057908972063402335,0.08756131194452813,0.06783538059279562
2021-01-29,0.04116139185808422,-0.18181428762409366,-0.13200905974137764,-0.13010201384988063,-0.05843504315453894
2021-02-01,-0.046842097509868806,-0.07222327362086553,0.12068479923939694,-0.09894918881813233,-0.02827946249543084
2021-02-02,-0.005983241952491667,0.0743259259509193,0.11115489125324651,-0.13351495227235943,-0.053625643306064355
2021-02-03,0.07171600138273057,-0.007638930228746642,0.12867562489727935,-0.08094960434452794,0.08464291424400502
