,GBPUSD=X,EURUSD=X,JPYUSD=X,CHFUSD=X,AUDUSD=X,^TNX
2015-01-01,1.55,1.21,0.008,1.005,0.81,2.1
2015-01-02,1.5216430362427589,1.1878632734540246,0.007853641477381981,0.9866137105961114,0.7951811995849257,2.06158088781277
2015-01-05,1.5331427496312173,1.1968404690669503,0.007912994836806282,0.9940699763737892,0.8011907272266362,2.077161144661649
2015-01-06,1.4806842348548659,1.1558889833383146,0.007642241212154145,0.9600565522768646,0.7737769227306074,2.0060883181904634
2015-01-07,1.4977639522488446,1.1692221820781301,0.0077303945922521,0.9711308206516701,0.7827024524655253,2.0292285804661763
2015-01-08,1.498775709176277,1.1700120052279321,0.007735616563490461,0.9717868307884893,0.7832311770534094,2.030599347916246
2015-01-09,1.4704298974472416,1.1478839844588142,0.007589315599727698,0.9534077722157922,0.7684182044724296,1.9921953449285208
2015-01-12,1.4934774319216775,1.1658759307259545,0.007708270616369948,0.9683514961814749,0.7804623999074574,2.0234210367971115
2015-01-13,1.5115308019627702,1.1799692066935172,0.007801449300453007,0.9800570683694092,0.7898967416708671,2.0478804413689145
2015-01-14,1.513965748928296,1.1818700362601535,0.007814016768662174,0.9816358565631856,0.7911691978270451,2.0511794017738203
2015-01-15,1.5171171245039987,1.1843301423547343,0.007830281932923865,0.9836791678235606,0.7928160457085413,2.055449007392514
2015-01-16,1.5710800155960436,1.226456012174976,0.00810880008049571,1.0186680101122736,0.8210160081501905,2.128560021130123
2015-01-19,1.5880099318105723,1.2396722693488982,0.008196180293215859,1.029645149335242,0.8298632546881055,2.151497326969162
2015-01-20,1.5629521220681644,1.220111011420954,0.008066849662287302,1.013397988824842,0.8167685283065891,2.1175480363504158
2015-01-21,1.5216870757793015,1.187897652705132,0.007853868778215752,0.9866422652633536,0.7952042137943446,2.061640554281634
2015-01-22,1.563727973428196,1.220716676031043,0.008070854056403594,1.0139010408357014,0.8171739732108636,2.1185991898059426
2015-01-23,1.5478341728234308,1.20830925749442,0.007988821537153194,1.0035957056048699,0.8088681806367606,2.0970656535027126
2015-01-26,1.5690347387149284,1.2248593766742342,0.008098243812722212,1.017341878973228,0.8199471860381238,2.12578900083958
2015-01-27,1.5619635121462634,1.2193392578690183,0.008061747159464587,1.0127569869077389,0.8162518998957892,2.1162086293594533
2015-01-28,1.552193617501478,1.2117124368882504,0.008011321896781824,1.0064223132832169,0.8111463420491594,2.102971997905228
2015-01-29,1.519403290494247,1.1861148267729278,0.007842081499325146,0.9851614883527218,0.7940107518066708,2.05854639357285
2015-01-30,1.5056295119130576,1.175362393170838,0.007770991029228685,0.9762307480468538,0.786812841709404,2.039885145172529
2015-02-02,1.5132915663247304,1.1813437388728534,0.007810537116514738,0.9811987252621643,0.790816883047117,2.050265993085118
2015-02-03,1.522450871907694,1.1884939064569733,0.007857810951781646,0.9871375008175697,0.7956033588678914,2.0626753748426814
2015-02-04,1.5555769138623512,1.2143535908215768,0.00802878407154762,1.00861599898817,0.8129143872441961,2.107555818781249
2015-02-05,1.5692946002414752,1.225062236317538,0.008099585033504388,1.0175103698339891,0.8200829846423189,2.1261410712949007
2015-02-06,1.5559305752142172,1.2146296748446463,0.008030609420460477,1.0088453084453477,0.8130992038216228,2.1080349728708736
2015-02-09,1.5407640469425787,1.2027899979358188,0.007952330564864923,0.9990115272111563,0.805173469692573,2.087486773277041
2015-02-10,1.5197190233593705,1.1863613021063464,0.007843711088306428,0.9853662054684954,0.7941757476910254,2.058974160680436
2015-02-11,1.5118783412676293,1.180240511570213,0.007803243051703893,0.980282408370302,0.7900783589850188,2.048351301072271
2015-02-12,1.5207690011709007,1.1871809622043796,0.007849130328624004,0.9860469975333909,0.7947244457731799,2.0603967112637998
2015-02-13,1.5281269327887792,1.1929248959189815,0.00788710674987757,0.9908177854533701,0.7985695584251035,2.0703655218428607
2015-02-16,1.5194215047550863,1.186129045647518,0.007842175508413348,0.9851732982444272,0.7940202702268511,2.058571070958503
2015-02-17,1.551567807483136,1.211223901325544,0.008008091909590379,1.0060165461422916,0.8108193058460255,2.1021241262674732
2015-02-18,1.5528786461991346,1.2122472012264203,0.008014857528769726,1.0068664770516973,0.8115043247879344,2.103900101302052
2015-02-19,1.5346164637691038,1.1979909168778156,0.007920601103324406,0.9950255136051289,0.8019608617115958,2.0791577896226556
2015-02-20,1.569542300868767,1.2252556026136816,0.008100863488354926,1.017670975724588,0.8202124281959359,2.126476665693167
2015-02-23,1.5312795594140434,1.195385978639349,0.007903378371169256,0.9928619078781382,0.8002170600808868,2.0746368224319287
2015-02-24,1.5561329864448907,1.2147876861924622,0.008031654123586533,1.0089765492755587,0.813204980013136,2.1083092074414638
2015-02-25,1.5437137401142056,1.2050926616375404,0.007967554787686222,1.0009240702030822,0.8067149222532296,2.091483131767632
2015-02-26,1.5689685442650565,1.2248077022972368,0.008097902163948678,1.0172989593460533,0.8199125940998033,2.125699318036527
2015-02-27,1.5478708201429083,1.2083378660470436,0.007989010684608559,1.0036194672539507,0.8088873318166162,2.0971153047097455
2015-03-02,1.518743755714947,1.1855999641387642,0.00783867744885134,0.9847338545119501,0.7936660916961977,2.0576528303234753
2015-03-03,1.493960458213313,1.1662530028632951,0.007710763655294519,0.9686646841963744,0.7807148200985696,2.02407545951481
2015-03-04,1.4510774851402648,1.1327766174320768,0.007489432181369109,0.9408599177844947,0.7583050083636218,1.9659759476093899
2015-03-05,1.4567853525463286,1.137232436503907,0.007518892142174599,0.9445608253606844,0.7612878293951777,1.973709187320831
2015-03-06,1.4572028598702318,1.1375583615761153,0.007521047018685066,0.9448315317223119,0.7615060106418625,1.9742748424048289
2015-03-09,1.4816206642872096,1.1566200024435624,0.00764707439632108,0.9606637210378363,0.774266282627509,2.007357029034283
2015-03-10,1.4755027471826658,1.151844080058725,0.0076154980499750485,0.956696942528116,0.7710691775599732,1.9990682381184495
2015-03-11,1.4863311562062742,1.1602972251674772,0.007671386612677543,0.9637179432176168,0.7767278945336007,2.013738985827854
2015-03-12,1.4936483071838489,1.1660093236725517,0.007709152553206961,0.9684622894966249,0.7805516960122042,2.023652545216826
2015-03-13,1.4955058147507854,1.1674593779667408,0.00771873968903631,0.969666673435187,0.7815223935149258,2.0261691683720304
2015-03-16,1.4954656993384414,1.1674280620642015,0.007718532641746794,0.9696406631194414,0.7815014299768622,2.0261148184585323
2015-03-17,1.487811654176828,1.1614529687444903,0.007679027892525563,0.9646778789985243,0.7775015741182126,2.015744821787959
2015-03-18,1.4982131957250997,1.169572881824109,0.007732713268258577,0.9714221043249843,0.7829372184111804,2.0298372329178758
2015-03-19,1.4923092945076801,1.1649640299059942,0.0077022415200396375,0.9675940909549801,0.7798519539040127,2.021838399010404
2015-03-20,1.5130495256520884,1.1811547909929194,0.007809287874333357,0.9810417892131287,0.7906903972762519,2.0499380670125054
2015-03-23,1.5689444204984042,1.2247888701955272,0.008097777654185309,1.0172833178070302,0.819899987486262,2.1256666342236428
2015-03-24,1.5772831172885982,1.2312984334962593,0.008140816089231472,1.0226900212097043,0.824257629034686,2.1369642234232606
2015-03-25,1.5674398394466735,1.2236143262777246,0.008090012074563474,1.016307766867037,0.8191137225495512,2.123628169572911
2015-03-26,1.6234685393680168,1.2673528597647086,0.008379192461254278,1.0526360529450693,0.8483932367019951,2.199538021079247
2015-03-27,1.6520161937291593,1.289638448007923,0.00852653519344082,1.0711459836760038,0.8633116883358825,2.238215488278214
2015-03-30,1.6387072247078753,1.2792488657396948,0.008457843740427741,1.0625166198912357,0.8563566787183082,2.220183981862281
2015-03-31,1.6096275396585948,1.2565479503141272,0.008307755043399196,1.0436617273270248,0.8411601981441681,2.180785698892288
2015-04-01,1.6014412130218194,1.2501573340363865,0.008265503034951324,1.0383538187657608,0.8368821822888209,2.1696945466747213
2015-04-02,1.6090337524970468,1.2560844132396285,0.008304690335468627,1.043276723393247,0.8408498964661979,2.1799812130605134
2015-04-03,1.5882251726466392,1.2398402960660846,0.008197291213660071,1.0297847087160472,0.8299757353830817,2.1517889435857676
2015-04-06,1.5778203310823395,1.2317178068449217,0.008143588805586266,1.0230383437017756,0.824538366565609,2.137692061466394
2015-04-07,1.5704707033609626,1.2259803555269435,0.008105655243153353,1.018272939921141,0.8206975933692765,2.127734501327754
2015-04-08,1.5506483461450464,1.2105061282809702,0.008003346302684108,1.005420379274692,0.8103388131467655,2.100878404454577
2015-04-09,1.5341891684421418,1.19765735084838,0.007918395708088471,0.9947484608286152,0.8017375654439572,2.0785788733732224
2015-04-10,1.5056270041090904,1.1753604354658045,0.007770978085724335,0.9762291220191206,0.7868115311795885,2.039881747502637
2015-04-13,1.5017823267016033,1.1723591066509276,0.007751134589427628,0.9737362827968468,0.7848023771795468,2.034672829724751
2015-04-14,1.4823385475062214,1.1571804145048554,0.007650779600032109,0.9611291872540346,0.7746414345032505,2.0083296450084274
2015-04-15,1.4543750442247954,1.1353508409754842,0.0075064518411602325,0.9429980125457551,0.760028248917473,1.9704436083045598
2015-04-16,1.4784231555233183,1.1541238826988471,0.007630571125281641,0.958590497613507,0.7725953264347656,2.0030249203864297
2015-04-17,1.4870229790365073,1.160837293312369,0.0076749573111561656,0.9641665122139942,0.7770894277545611,2.0146762941784924
2015-04-20,1.4952740088829808,1.1672784198376807,0.007717543271654094,0.9695163735015464,0.7814012562549764,2.0258551088091985
2015-04-21,1.5098909795657933,1.1786890872739408,0.0077929857009847395,0.9789938286862088,0.7890398022247043,2.0456587465084928
2015-04-22,1.5022391488793978,1.1727157226735934,0.007753492381313021,0.974032480402449,0.7850411036079428,2.035291750094667
2015-04-23,1.5142581015315582,1.1820982599052798,0.007815525685324171,0.9818254142188498,0.7913219756390717,2.0515754923975935
2015-04-24,1.488848507022449,1.1622623829013947,0.007684379391083607,0.965350161004879,0.7780434133472147,2.0171495901594456
2015-04-27,1.488030920260118,1.161624137751446,0.007680159588439318,0.9648200482976902,0.7776161583294805,2.01604189196532
2015-04-28,1.5010135123235646,1.1717589354267817,0.007747166515218396,0.9732377934743119,0.7844006096658622,2.033631210244828
2015-04-29,1.5262688284527872,1.1914743757599167,0.007877516533949868,0.989613014577453,0.7975985490624237,2.067848090161839
2015-04-30,1.5353548402016652,1.1985673268671053,0.007924412078460206,0.9955042673565642,0.8023467229440954,2.0801581705958028
2015-05-01,1.5250654876359184,1.190534993573845,0.007871305742636997,0.9888327839187735,0.7969697064419954,2.0662177574422103
2015-05-04,1.5024655428436766,1.172892456026353,0.0077546608662899435,0.9741792713276748,0.7851594127118562,2.0355984774011087
2015-05-05,1.484010849315725,1.1584858888206617,0.007659410835177935,0.9622134861692286,0.7755153470617653,2.0105953442342064
2015-05-06,1.5035911521954766,1.1737711575203387,0.007760470462944395,0.9749091019073901,0.7857476343731193,2.037123496522902
2015-05-07,1.505578353931526,1.1753224569400933,0.007770726988033682,0.9761975778717319,0.7867861075384097,2.03981583435884
2015-05-08,1.492868288281022,1.165400405690345,0.007705126649192371,0.9679565353047922,0.780144073230727,2.022595745412996
2015-05-11,1.4992256743485959,1.170363268362451,0.007737938964379849,0.972078582400219,0.7834663201434591,2.031208978149709
2015-05-12,1.4994623046915398,1.1705479926946847,0.007739160282278915,0.9722320104612892,0.7835899785807394,2.0315295740982138
2015-05-13,1.4973812715658592,1.1689234442546372,0.007728419466146369,0.9708826954346381,0.7825024709473192,2.028710109863421
2015-05-14,1.5126251697117084,1.1808235195813968,0.007807097650124945,0.9807666422969467,0.7904686370751499,2.049363133157797
2015-05-15,1.492448066782763,1.165072361811059,0.007702957764040067,0.9676840691075338,0.779924473609056,2.0220264130605163
2015-05-18,1.4640060070249903,1.1428692054840235,0.007556160036258014,0.9492426045549134,0.7650612036711232,1.9834920095177275
2015-05-19,1.4370613772698564,1.1218350106429191,0.007417090979457324,0.9317720542943266,0.7509804616700533,1.9469863821075464
2015-05-20,1.4602203680479777,1.1399139647342267,0.007536621254441176,0.946788045089173,0.7630829020121683,1.9783630792908076
2015-05-21,1.4539757127572304,1.1350391047975787,0.0075043907755211895,0.9427390911748498,0.7598195660215198,1.9699025785743112
2015-05-22,1.4439288089078353,1.1271960379215995,0.007452535787911409,0.936224808356371,0.7545692485260295,1.9562906443267438
2015-05-25,1.4140943841202325,1.1039059385712773,0.007298551659975394,0.9168805522844092,0.738978355572508,1.9158698107435401
2015-05-26,1.4164894175518319,1.105775609830784,0.007310913122848166,0.9184334610578012,0.7402299536883762,1.9191146947476427
2015-05-27,1.4298433390494731,1.1162002840321685,0.007379836588642444,0.9270919714482073,0.7472084546000468,1.9372071045186405
2015-05-28,1.447821127074267,1.1302345572644268,0.007472625171996218,0.9387485372320252,0.7566032986646164,1.9615641076490062
2015-05-29,1.4463278827101265,1.1290688632769363,0.007464918104310331,0.9377803368539857,0.7558229580614204,1.959541002381461
2015-06-01,1.4356876998426165,1.1207626560061705,0.007410001031445764,0.9308813795753743,0.7502626044338829,1.945125270754512
2015-06-02,1.4295352866178226,1.1159598043919765,0.0073782466406081175,0.926892234226395,0.7470474723615712,1.9367897431596297
2015-06-03,1.4390874824967852,1.1234166798845862,0.007427548296757603,0.9330857547801741,0.7520392650467066,1.9497314278988696
2015-06-04,1.4138253223604405,1.1036958968104074,0.007297162954118404,0.9167060961111247,0.7388377491044877,1.91550527545608
2015-06-05,1.4189631386306945,1.1077067082213798,0.007323680715513264,0.920037389886354,0.7415226724457172,1.9224661878222307
2015-06-08,1.408816498429183,1.0997857826447162,0.007271310959634496,0.9134584393040837,0.7362202346629919,1.908719126904054
2015-06-09,1.3973993059571994,1.0908730065859418,0.007212383514617805,0.906055679023862,0.730253830855052,1.893250672587173
2015-06-10,1.3651141350495,1.0656697441354153,0.007045750374449034,0.8851223907901601,0.713382225412964,1.8495094732928705
2015-06-11,1.3850524661492922,1.0812345058326724,0.007148657889802801,0.898050147406477,0.723801611342533,1.8765226960732342
2015-06-12,1.382611931153211,1.079329313997022,0.007136061580145608,0.8964677360057921,0.7225262349897421,1.8732161647882208
2015-06-15,1.3787210655991897,1.076291928629044,0.007115979693415175,0.8939449489852815,0.7204929439582858,1.8679446695214823
2015-06-16,1.3808726910654494,1.0779715846381888,0.007127084857111999,0.8953400351746951,0.7216173417825893,1.8708597749918987
2015-06-17,1.38721793537871,1.0829249689085405,0.00715983450518044,0.899454209713293,0.7249332436495189,1.8794565576098645
2015-06-18,1.36564527050463,1.0660843724584523,0.007048491718733577,0.8854667721659057,0.713659786521774,1.8502290761675628
2015-06-19,1.3645064936396798,1.0651953918090395,0.0070426141607209305,0.8847284039405671,0.7130646837729935,1.848686217189243
2015-06-22,1.3996168585561493,1.092604128292219,0.00722382894738658,0.9074935115154392,0.7314126809228905,1.896255098688976
2015-06-23,1.4109525733576367,1.1014532992017672,0.007282335862491031,0.9148434427254359,0.7373365060772161,1.9116131639038942
2015-06-24,1.4095513926568701,1.1003594742676204,0.007275103962099978,0.9139349352388099,0.7366042761626219,1.9097147900512428
2015-06-25,1.4237622568354773,1.111453116626404,0.0073484503578605306,0.9231490762062293,0.7440305987333778,1.9289682189383879
2015-06-26,1.3945356835339398,1.0886375335974616,0.0071976035279171105,0.9041989431945872,0.7287573572016066,1.88937092607824
2015-06-29,1.3818701980819041,1.078750283663937,0.007132233280422734,0.8959868058531061,0.7221386196428009,1.8722112361109662
2015-06-30,1.3698045165057129,1.0693312677238136,0.007069958794868198,0.8881635736053175,0.7158333279804041,1.8558641836529004
2015-07-01,1.383321414873621,1.0798831690303743,0.007139723431605789,0.8969277560954774,0.7228969974500852,1.874177400796518
2015-07-02,1.3904905459648402,1.0854797165273904,0.0071767253985282106,0.9015761281901066,0.7266434466009803,1.8838904171136535
2015-07-03,1.3883148623339028,1.0837812796284005,0.007165496063658856,0.900165442997144,0.7255064764454582,1.880942716710448
2015-07-06,1.4086143898083712,1.0996280075278244,0.0072702678183657905,0.9133273946822026,0.7361146166095353,1.9084453023210182
2015-07-07,1.3985505085089023,1.0917716872875938,0.007218325205207241,0.9068021039041598,0.7308554270272322,1.894810366366899
2015-07-08,1.3975793789948248,1.0910135797314429,0.00721331292384426,0.9061724360579353,0.7303479335392303,1.8934946425091164
2015-07-09,1.4061484293584892,1.0977029674346905,0.007257540280559948,0.9117284977453436,0.7348259534066938,1.9051043236469845
2015-07-10,1.3810149072008904,1.078082604976178,0.0071278188758755676,0.8954322462818682,0.7216916611824002,1.8710524549173346
2015-07-13,1.3613783371762758,1.0627534116021242,0.007026468837038847,0.8827001476530053,0.7114299697501824,1.8444480697226957
2015-07-14,1.3713139880260987,1.0705096293623084,0.007077749615618578,0.889142295462084,0.7166221485813801,1.857909274099875
2015-07-15,1.3513021549348079,1.0548874886910429,0.0069744627351474,0.8761668811028923,0.7061643519336733,1.8307964679761908
2015-07-16,1.3521652634990133,1.055561270215358,0.006978917489027171,0.8767265095590384,0.706615395764,1.8319658408696304
2015-07-17,1.3385257702815145,1.0449136658326654,0.0069085201046787895,0.867882838150273,0.6994876605987265,1.8134865274781804
2015-07-20,1.3520080162603716,1.055438515919386,0.006978105890376116,0.8766245524784997,0.7065332214005807,1.8317527962237286
2015-07-21,1.3758711290263885,1.0740671394335024,0.0071012703433620105,0.8920970868848527,0.7190036222654025,1.8640834651325258
2015-07-22,1.3450194217540647,1.0499829034338175,0.006942035725182275,0.8720932379760234,0.7028811171747043,1.8222843778603453
2015-07-23,1.3311406622393194,1.0391485169739196,0.006870403418009396,0.8630944293874305,0.6956283460734503,1.8034808972274645
2015-07-24,1.3321202810012427,1.0399132516203242,0.00687545951484513,0.8637296015524195,0.6961402758780683,1.8048081226468444
2015-07-27,1.326317811333239,1.0353835817504633,0.006845511284300595,0.8599673550902622,0.693108017535434,1.796946712128904
2015-07-28,1.2966667064301127,1.012236590180926,0.006692473323510265,0.840741961265977,0.6776129240054132,1.7567742474214425
2015-07-29,1.2765502945693785,0.9965328105993206,0.0065886466816484105,0.8276987393820816,0.6671004765169005,1.7295197539327059
2015-07-30,1.2881189989096165,1.0055638636649258,0.006648356123404478,0.8351997380026875,0.6731460574947024,1.7451934823936734
2015-07-31,1.30425445441312,1.0181599289289511,0.006731635893745142,0.8456617591517334,0.6815781342416946,1.7670544221080977
2015-08-03,1.2898778133312094,1.00693687363275,0.006657433875257862,0.8363401305792688,0.6740651798698575,1.7475763922551868
2015-08-04,1.2868576753967211,1.0045792175677624,0.006641846066563728,0.8343819121120684,0.6724869142395765,1.743484592472977
2015-08-05,1.2742686670306993,0.994751669101384,0.006576870539513293,0.8262193615263574,0.6659081421257199,1.7264285166222377
2015-08-06,1.2640365236536182,0.9867639958844368,0.006524059476921906,0.8195849717883145,0.660561022038342,1.7125656126919986
2015-08-07,1.2512923974830414,0.9768153554545026,0.006458283341847961,0.8113218448196501,0.6539011883621051,1.695299377235088
2015-08-10,1.2626424626255364,0.9856757288883212,0.00651686432322858,0.8186810806055904,0.6598325127268928,1.7106768848475005
2015-08-11,1.2592253874165455,0.9830082056606574,0.006499227806020885,0.8164654931313737,0.6580468153596137,1.7060472990804807
2015-08-12,1.2288281411678634,0.9592787424600734,0.006342338793124461,0.7967563108862605,0.6421618028038508,1.6648639331951696
2015-08-13,1.2197883004518448,0.9522218345462782,0.006295681550719204,0.7908949948091,0.6374377570103185,1.6526164070637894
2015-08-14,1.2068668454928935,0.942134763255742,0.006228990170285906,0.782516890142167,0.6306852547414471,1.6351099197000487
2015-08-17,1.1977618167197104,0.9350269666005474,0.006181996473392058,0.7766133069698773,0.625927142930945,1.6227740742654135
2015-08-18,1.187732939710466,0.927197972290105,0.006130234527537893,0.7701107125219478,0.6206862459132108,1.6091865634786953
2015-08-19,1.1876395388974483,0.9271250593973622,0.006129752458825544,0.770050152639959,0.6206374364560854,1.6090600204417036
2015-08-20,1.1859263211408986,0.925787644245475,0.00612091004459819,0.7689393243526477,0.6197421420155658,1.6067388867070231
2015-08-21,1.214080047237112,0.9477657142947771,0.006266219598643163,0.7871938370795474,0.6344547343626192,1.6448826446438283
2015-08-24,1.2106102496511093,0.9450570335986073,0.006248310965941213,0.7849440650963649,0.6326414853015468,1.6401816285595665
2015-08-25,1.2184155379362989,0.9511501941309165,0.006288596324832514,0.7900049133070846,0.636720377889291,1.650756535268533
2015-08-26,1.2192245309886522,0.9517817306427536,0.00629277177284466,0.7905294539636104,0.6371431420005208,1.6518525903717214
2015-08-27,1.217198288952959,0.9501999546019865,0.006282313749434629,0.7892156647727253,0.6360842671302552,1.6491073592265884
2015-08-28,1.2499347195316044,0.9757554907311227,0.006451275971776025,0.8104415439543632,0.6531916921423215,1.693459942591205
2015-08-31,1.2699452492011871,0.9913766138925388,0.006554556124909356,0.8234161131917378,0.6636488076470712,1.7205709827887041
2015-09-01,1.2974214790299685,1.0128257997588779,0.006696368924025647,0.8412313460807219,0.6780073535575957,1.7577968425567305
2015-09-02,1.265443738032778,0.987862530980426,0.006531322518878857,0.8204973914341565,0.6612964050364832,1.7144721612056983
2015-09-03,1.2581847078527422,0.9821958041947205,0.006493856556659318,0.8157907299303268,0.6575029763617548,1.704637346123069
2015-09-04,1.2361977751947515,0.9650318116036438,0.006380375613908398,0.8015346864972424,0.6460130309082242,1.6748485986509525
2015-09-07,1.2199292616552138,0.9523318752276175,0.006296409092414009,0.7909863922345097,0.6375114206069173,1.6528073867586754
2015-09-08,1.2333394912525522,0.962800506074572,0.0063656231806583355,0.7996814120702033,0.6445193470416555,1.6709760849228112
2015-09-09,1.2456365199526749,0.972400122027571,0.006429091715884775,0.8076546468080248,0.6509455362333325,1.6876365754197515
2015-09-10,1.2528440413139765,0.9780266387031677,0.006466291826136655,0.8123279106584171,0.6547120473963354,1.69740160436087
2015-09-11,1.2580696989665905,0.9821060230642407,0.006493262962408211,0.8157161596525314,0.6574428749438305,1.7044815276321534
2015-09-14,1.2755881485544287,0.9957817159682949,0.006583680766732537,0.8270748963207748,0.6665976776316684,1.7282162012672888
2015-09-15,1.2755124745700062,0.99572264143852,0.006583290191329066,0.8270258302857137,0.666558131872067,1.7281136752238777
2015-09-16,1.2732435751283278,0.9939514360679194,0.006571579742597823,0.8255547051638513,0.6653724489380286,1.7250396824319263
2015-09-17,1.25267644307227,0.9778958039467388,0.006465426802953654,0.8122192421210526,0.6546244637990565,1.697174535775332
2015-09-18,1.2411617834042754,0.9689069405930139,0.006405996301441423,0.8047532853685785,0.6486071255209431,1.6815740291283714
2015-09-21,1.2233875129716962,0.9550315423843553,0.006314258131466821,0.7932286777655191,0.6393186358110147,1.6574927595100384
2015-09-22,1.2511020709454401,0.9766667779638586,0.006457301011331306,0.811198439548495,0.6538017273972938,1.6950415154744656
2015-09-23,1.2903160956643163,1.0072790166153682,0.00665969597762228,0.8366243071887985,0.6742942177342549,1.748170194125846
2015-09-24,1.2921401307870108,1.0087029408079233,0.006669110352449091,0.8378069880264167,0.6752474231854695,1.750641467517884
2015-09-25,1.3063874464212366,1.0198250388191576,0.006742644884754773,0.847044763647318,0.6826927945814197,1.7699442822481255
2015-09-28,1.3243838478802403,1.033873842538767,0.006835529537446405,0.8587133981417042,0.6920973656664474,1.7943265035796787
2015-09-29,1.3347661197421148,1.0419787128309401,0.0068891154567334995,0.8654451292521455,0.6975229399942657,1.808392807392541
2015-09-30,1.3113417691566684,1.0236926068900434,0.006768215582744099,0.850257082582227,0.685281827752839,1.7766565904703235
2015-10-01,1.331464213632496,1.0394010958034312,0.006872073360683854,0.8633042159359087,0.6957974277692391,1.803919257179509
2015-10-02,1.3458738163578896,1.0506498824471258,0.00694644550378266,0.8726472164126963,0.7033276072579933,1.8234419447429457
2015-10-05,1.3288241399970626,1.0373401350944802,0.006858447174178392,0.8615924262561601,0.6944177763855611,1.8003423832218255
2015-10-06,1.3403500493018299,1.0463377804227179,0.00691793573833203,0.8690656771279608,0.7004409935061169,1.8159581313121553
2015-10-07,1.3434103695583481,1.0487268046229676,0.006933730939655995,0.8710499492942839,0.7020402576401683,1.820104371659696
2015-10-08,1.3563648142004319,1.0588396291500137,0.00700059258942159,0.8794494440460867,0.7088099996789347,1.8376555547231646
2015-10-09,1.3329950973380806,1.0405961727606943,0.006879974695938486,0.8642968211772718,0.6965974379637704,1.8059933576838498
2015-10-12,1.3484225441310156,1.052639534450663,0.0069596002277729895,0.8742997786139813,0.7046595230620138,1.826895059790407
2015-10-13,1.3576880495051917,1.059872606387923,0.007007422190994543,0.8803074127436891,0.7095014968381962,1.839448325136065
2015-10-14,1.3641294427430752,1.0649010488510449,0.007040668091577168,0.8844839290043813,0.712867644272187,1.848175374039004
2015-10-15,1.3731460809160487,1.0719398438118823,0.007087205578921548,0.8903302008520191,0.7175795648658054,1.8603914644669035
2015-10-16,1.37615047036242,1.0742852058958239,0.007102712105096367,0.8922782082027307,0.7191496006410059,1.8644619275877936
